# Candidate "clean" growth intervals: consecutive surveyed years at a reef with NO
# disturbance of ANY type (storm, COTS, multiple, unknown, bleaching, disease) reported
# in the ReefMonitoring API between year_start and year_end (inclusive). A year only
# counts as surveyed if BOTH a manta tow AND a transect composition reading exist for it.
# cover_start_X/cover_end_X = manta tow total cover (trustworthy absolute reef-wide cover)
# x photo-transect composition proportion (relative taxa weights only - transect's own
# absolute cover is a single-point reading, not reef-representative). manta_cover_start/end
# are the raw manta totals the per-group columns were built from. Intended as the raw input
# for estimating background (undisturbed) coral growth rates - consumed by
# 02_estimate_background_growth_rates.jl.
# Generated: 2026-07-30T16:12:37.981
unique_id,reef_name,year_start,year_end,gap_years,n_disturbances_any_type_in_window,manta_cover_start,manta_cover_end,cover_start_Tabular_Acropora,cover_end_Tabular_Acropora,cover_start_Corymbose_Acropora,cover_end_Corymbose_Acropora,cover_start_Corymbose_non_Acropora,cover_end_Corymbose_non_Acropora,cover_start_Small_Massives,cover_end_Small_Massives,cover_start_Large_Massives,cover_end_Large_Massives
14114100104,Macgillivray Reef,1999,2000,1,0,0.3126757871987444,0.24841168470592864,0.005254456605027901,0.006060370254610945,0.005254456605027901,0.006060370254610945,0.009260207480881629,0.009078702190513375,0.07141417462237597,0.06259048143809692,0.221492491885431,0.16462176056809646
14114100104,Macgillivray Reef,2005,2007,2,0,0.2258629900227735,0.3437961137524759,0.008757932281790642,0.011642972104663921,0.008757932281790642,0.011642972104663921,0.02440338878146857,0.020289025530578195,0.0501405610566604,0.08886999985771826,0.13380317562106325,0.21135114415485157
14114100104,Macgillivray Reef,2011,2013,2,0,0.2576336752050479,0.33980296837764706,0.00934344307289485,0.010498231132213768,0.00934344307289485,0.010498231132213768,0.03223051488330745,0.026371380105718677,0.05402871642843695,0.06477701407954317,0.15268755774751377,0.22765811192795768
14114100104,Macgillivray Reef,2019,2021,2,0,0.07225779845669857,0.19137657029663285,0.0020247398086621488,0.011970841898078089,0.0020247398086621488,0.011970841898078089,0.006128203039479526,0.02224260410424076,0.013122969316479247,0.03442310464064885,0.048957146483415495,0.11076917775558708
14114100104,Macgillivray Reef,2019,2022,3,0,0.07225779845669857,0.3027277168636739,0.0020247398086621488,0.015977021000538306,0.0020247398086621488,0.015977021000538306,0.006128203039479526,0.03868028812861704,0.013122969316479247,0.05132218879420085,0.048957146483415495,0.1807711979397794
14114100104,Macgillivray Reef,2019,2023,4,0,0.07225779845669857,0.36170727644659356,0.0020247398086621488,0.031086362663635774,0.0020247398086621488,0.031086362663635774,0.006128203039479526,0.06922242940866398,0.013122969316479247,0.05761403077461884,0.048957146483415495,0.1726980909360392
14114100104,Macgillivray Reef,2021,2022,1,0,0.19137657029663285,0.3027277168636739,0.011970841898078089,0.015977021000538306,0.011970841898078089,0.015977021000538306,0.02224260410424076,0.03868028812861704,0.03442310464064885,0.05132218879420085,0.11076917775558708,0.1807711979397794
14114100104,Macgillivray Reef,2021,2023,2,0,0.19137657029663285,0.36170727644659356,0.011970841898078089,0.031086362663635774,0.011970841898078089,0.031086362663635774,0.02224260410424076,0.06922242940866398,0.03442310464064885,0.05761403077461884,0.11076917775558708,0.1726980909360392
14114100104,Macgillivray Reef,2022,2023,1,0,0.3027277168636739,0.36170727644659356,0.015977021000538306,0.031086362663635774,0.015977021000538306,0.031086362663635774,0.03868028812861704,0.06922242940866398,0.05132218879420085,0.05761403077461884,0.1807711979397794,0.1726980909360392
14126100104,Linnet Reef,1993,1995,2,0,0.3164692594057419,0.3379672231430966,0.03859042809657993,0.03749214153708121,0.06044013561651314,0.06899404061150913,0.056935350002379446,0.0690948855234616,0.09525855466070136,0.09809725952325617,0.06524479102956798,0.0642888959477885
14126100104,Linnet Reef,1993,1996,3,0,0.3164692594057419,0.32873355915706487,0.03859042809657993,0.044665015269101695,0.06044013561651314,0.06500723564534601,0.056935350002379446,0.06282811308947589,0.09525855466070136,0.10261044817420643,0.06524479102956798,0.05362274697893481
14126100104,Linnet Reef,1995,1996,1,0,0.3379672231430966,0.32873355915706487,0.03749214153708121,0.044665015269101695,0.06899404061150913,0.06500723564534601,0.0690948855234616,0.06282811308947589,0.09809725952325617,0.10261044817420643,0.0642888959477885,0.05362274697893481
14126100104,Linnet Reef,1998,1999,1,0,0.2931586509912728,0.34856622294827166,0.03541167388860826,0.051683598510473765,0.05826058412161291,0.07781723274734775,0.05272223038881274,0.05986361846617419,0.09571666980484866,0.09439929874352834,0.05104749278739021,0.06480247448074762
