# Raw per-reef, per-year manta tow cover, cached from ReefMonitoring.get_manta_tow -
# read by 03_a_create_cover_manta_csv.jl and base/generate_clean_growth_intervals.jl
# instead of each hitting the API independently. Delete this file and re-run to force
# a fresh pull (e.g. after a new manta tow survey has landed).
# Generated: 2026-07-30T14:42:55.845
reef_name,report_year,mean
Chicken Reef,2002,0.18860170316239275
Chicken Reef,2001,0.19213426912862394
Chicken Reef,2000,0.1862621189897819
Chicken Reef,1999,0.19760973369157855
Chicken Reef,1998,0.2598756283619631
Chicken Reef,1997,0.16050316594073927
Chicken Reef,1996,0.18587442009395683
Chicken Reef,1995,0.1845713028894668
Chicken Reef,1994,0.22210515793633367
Chicken Reef,1990,0.18872770393982097
