ub_mean,ub_std,slp_ub_mean,slp_ub_std,flt_ub_mean,flt_ub_std,hs_mean,hs_std,slp_hs_mean,slp_hs_std,flt_hs_mean,flt_hs_std,tp_mean,tp_std,slp_tp_mean,slp_tp_std,flt_tp_mean,flt_tp_std,bathy_mean,bathy_std,slp_bathy_mean,slp_bathy_std,flt_bathy_mean,flt_bathy_std,turbid_mean,turbid_std,slp_turbid_mean,slp_turbid_std,flt_turbid_mean,flt_turbid_std,slp_prop,flt_prop,shelf_position,ltmp_region,lons,lats,closest_port,classification,consecutive_classification
0.3533583879470825,0.0489390604197979,0.0,0.0,0.3353896141052246,0.04994170740246773,0.3703618049621582,0.10951120406389236,0.0,0.0,0.33250096440315247,0.0951186940073967,3.816115140914917,0.4453396201133728,0.0,0.0,3.605039358139038,0.42963483929634094,-1.0856873989105225,0.5642878413200378,0.0,0.0,-0.9689849019050598,0.5460177659988403,19.67109634551495,36.52959975293095,0.0,0.0,22.449477351916375,37.011814415914884,0.0,1.0,1.0,1.0,142.59162967918593,-10.779502460085673,0.42263970390764016,7,1
0.02004803903400898,0.00664239889010787,0.01521837618201971,0.0032332695554941893,0.02028028666973114,0.0066732675768435,0.6031865477561951,0.0071436576545238495,0.6043412685394287,0.003927641082555056,0.6031609177589417,0.007269090041518211,3.279832363128662,0.09000741690397263,3.3251993656158447,0.14071835577487946,3.271860361099243,0.07370071858167648,-10.04187297821045,1.2114152908325195,-11.048686981201172,0.9927338361740112,-9.954286575317383,1.148729920387268,80.6006600660066,14.34654813087381,78.74242424242425,15.708215005149968,80.38541666666667,14.472636532026684,0.12195122241973877,0.8780487775802612,1.0,1.0,142.7106011815223,-10.796593743962454,0.5360758044230876,21,2
0.25100359320640564,0.0,0.0,0.0,0.25100359320640564,0.0,0.4259287118911743,0.0,0.0,0.0,0.4259287118911743,0.0,3.300123929977417,0.0,0.0,0.0,3.300123929977417,0.0,-0.7059999704360962,0.0,0.0,0.0,-0.7059999704360962,0.0,26.591517857142858,40.76405053771055,0.0,0.0,26.591517857142858,40.76405053771055,0.0,1.0,1.0,1.0,142.57356476841133,-10.824262231546314,0.4320367364830885,25,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19812426729191,37.91288378692495,0.0,0.0,18.19812426729191,37.91288378692495,0.0,1.0,1.0,1.0,142.5766215432887,-10.835443379812828,0.4411862463983933,25,3
0.2800355501642735,0.07581971877343387,0.07557861242722806,0.035757104074307385,0.30263013317240545,0.06389254639861396,0.4588083590431784,0.0897157177652902,0.22375529216388163,0.03179483228049885,0.4483294430956983,0.08886632684032539,3.918770366253944,0.42693917214296057,1.6138703874685552,0.24189571487709965,3.937661087674716,0.3968096389690525,-2.6748885123831574,1.1945508957716355,-2.00776025090962,0.803742671261102,-2.3104724201904876,0.9196527624150648,36.23931061193562,39.66620387540255,28.10768705296676,25.086228436218946,30.977723485715167,36.13671413498575,0.22138125693578337,0.7786187483863255,1.0,1.0,142.6870839473178,-10.819854753946618,0.5256349164684374,25,3
0.24632786214351654,0.10388509184122086,0.21210308372974396,0.0985126793384552,0.26645904779434204,0.10173077881336212,0.39432597160339355,0.1682463437318802,0.45436111092567444,0.1341337263584137,0.3611302077770233,0.17683303356170654,4.3337178230285645,0.3406860828399658,4.190520763397217,0.31600096821784973,4.413151741027832,0.33239033818244934,-2.8570916652679443,2.891672372817993,-3.8673675060272217,3.018683433532715,-2.2658615112304688,2.6177821159362793,38.28363590359922,41.62224247760314,46.40362996072057,45.97373766281558,33.454901173873786,38.44508853205276,0.3994939923286438,0.6005060076713562,1.0,1.0,142.72311227599894,-10.82125172602695,0.5581615185747405,20,4
0.18261675536632538,0.12846609950065613,0.19902798533439636,0.12038082629442215,0.17625343799591064,0.13224627077579498,0.3050581216812134,0.19182531535625458,0.40743938088417053,0.20327728986740112,0.26312845945358276,0.1691020131111145,3.277649402618408,1.5244114398956299,3.6468148231506348,1.3688384294509888,3.1228747367858887,1.5586217641830444,-1.8946142196655273,1.9232064485549927,-2.7286341190338135,2.1181704998016357,-1.5516917705535889,1.7277250289916992,122.43563600007546,156.0378495526521,108.08809327228602,135.94115921826378,128.4844301092187,162.8818815967688,0.31151607632637024,0.6884839534759521,1.0,1.0,142.76223323181537,-10.821045347310164,0.5932049395069021,19,5
0.35523250699043274,0.10827077925205231,0.24149788916110992,0.10222790390253067,0.3901394009590149,0.0813150629401207,0.5156581401824951,0.18335400521755219,0.6508561968803406,0.16108457744121552,0.4765597879886627,0.16786830127239227,4.831386089324951,0.3085598945617676,4.515106678009033,0.20213682949543,4.923078536987305,0.26356858015060425,-2.4093379974365234,2.2438907623291016,-5.14989709854126,2.5062880516052246,-1.5411579608917236,1.0644121170043945,25.69448275862069,31.426911030651453,47.64528722810931,31.259805628354087,17.378486944878375,26.923179762311214,0.2555241882801056,0.7444758415222168,1.0,1.0,142.92880173284763,-10.807882895349286,0.7429031184713061,7,1
0.2288789302110672,0.12324507534503937,0.2175329327583313,0.09809041768312454,0.23266279697418213,0.12598007917404175,0.2581139802932739,0.18850265443325043,0.567131757736206,0.1510934680700302,0.21839278936386108,0.15043388307094574,3.993412494659424,1.531369686126709,4.551679611206055,0.378511905670166,3.9324283599853516,1.6082481145858765,-1.270721197128296,1.7691746950149536,-4.817086696624756,2.4017903804779053,-0.7558850049972534,0.6625597476959229,52.145241615438486,60.55735925141905,52.861315722631446,31.710238043005052,51.112483458314955,63.51187397026371,0.13145311176776886,0.8685469031333923,1.0,1.0,142.9836219313087,-10.799822035794568,0.7925923725145676,19,5
0.28574201464653015,0.10480167716741562,0.0,0.0,0.28574201464653015,0.10480167716741562,0.2835957705974579,0.15509317815303802,0.0,0.0,0.2835957705974579,0.15509317815303802,3.8650145530700684,1.089566707611084,0.0,0.0,3.8650145530700684,1.089566707611084,-0.7901283502578735,0.6624976396560669,0.0,0.0,-0.7901283502578735,0.6624976396560669,2.5925925925925926,5.582884687798787,0.0,0.0,2.5925925925925926,5.582884687798787,0.0,1.0,1.0,1.0,142.6933647760828,-10.886960476545434,0.5660552965380414,25,3
0.3616032302379608,0.05787837132811546,0.0,0.0,0.3616032302379608,0.05787837132811546,0.4692337214946747,0.1218777745962143,0.0,0.0,0.4692337214946747,0.1218777745962143,4.268299579620361,0.2771199643611908,0.0,0.0,4.268299579620361,0.2771199643611908,-1.6149004697799683,0.6857793927192688,0.0,0.0,-1.6149004697799683,0.6857793927192688,6.188356164383562,13.010785957827778,0.0,0.0,6.188356164383562,13.010785957827778,0.0,1.0,1.0,1.0,142.69629116803856,-10.889799344848745,0.5700727899475903,7,1
0.20794565975666046,0.13294358551502228,0.23006856441497803,0.08919288963079453,0.18997040390968323,0.1377338021993637,0.2550427317619324,0.2484888732433319,0.6109338998794556,0.18852964043617249,0.18666748702526093,0.20476996898651123,3.673454523086548,1.7978789806365967,4.649017333984375,0.2561793029308319,3.2967166900634766,1.964370608329773,-1.388837218284607,2.143261432647705,-4.975006103515625,2.4510703086853027,-0.7147890329360962,1.0769864320755005,47.63948848770277,60.07570451103458,52.13424568263278,36.55115406580259,47.501003824091775,67.65488326461173,0.1995895653963089,0.8004104495048523,1.0,1.0,142.77270533917059,-10.901334393895088,0.6405488626229959,19,5
0.05937173217535019,0.03451253101229668,0.0,0.0,0.1588718742132187,0.007505106274038553,0.06087194383144379,0.01961403153836727,0.0,0.0,0.1028660461306572,0.009137963876128197,0.8956379890441895,0.33849018812179565,0.0,0.0,1.9392577409744263,0.017506958916783333,-0.3379499018192291,0.2493506819009781,0.0,0.0,-0.4087916612625122,0.09493475407361984,262.87114337568056,100.39279086015247,0.0,0.0,239.30434782608697,43.149249211427524,0.0,1.0,1.0,1.0,142.63184333924724,-10.920679103953306,0.5378615815917475,19,5
